Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM19,OUT018,1706.4177088712092
FDF40,OUT046,4196.025259274726
NCI30,OUT035,4107.155066688762
FDK34,OUT049,4068.936871978369
FDA38,OUT027,5478.089949449575
FDT02,OUT045,649.3306465144268
FDC11,OUT017,1441.7836542484008
FDD08,OUT046,711.307402217636
NCS29,OUT046,4192.493868703341
DRI03,OUT010,410.1356624137248
FDK48,OUT035,1136.7390903467015
FDM52,OUT049,2495.496333789276
FDP49,OUT035,919.3264216045401
DRA24,OUT046,2604.4928094599136
NCJ43,OUT049,2868.9607041712716
FDE11,OUT045,3092.5322422225413
FDP01,OUT049,2537.1375340604923
FDQ59,OUT018,1444.7419396810565
FDA43,OUT019,551.9402956456705
FDL14,OUT017,2537.1375340604923
FDV50,OUT010,269.9738957382492
FDT01,OUT027,5462.261029315192
NCC42,OUT035,2080.945464841446
FDO28,OUT046,1978.2061814084548
FDD32,OUT019,184.95627234430515
FDV45,OUT035,3094.6119879254616
NCW17,OUT019,269.9738957382492
NCJ17,OUT027,2506.757366673878
NCF18,OUT049,3101.191796585948
FDP01,OUT045,2523.422331670197
FDH24,OUT045,2557.9685633189893
FDI38,OUT027,5470.970811322239
FDX03,OUT035,667.5614648169441
FDY28,OUT046,3392.2596879796515
FDN34,OUT018,2827.474001223992
FDJ02,OUT045,2495.496333789276
FDW40,OUT019,275.4481269665985
FDX03,OUT017,657.4794513316391
FDE17,OUT027,4162.921157806514
FDT58,OUT046,2685.556504541008
FDI38,OUT013,3415.514200369886
FDW22,OUT035,3608.3411444116705
FDS15,OUT027,2897.1312683741235
NCX06,OUT013,3074.977399372928
DRK47,OUT035,3915.0480525839776
FDC23,OUT027,4660.718430299694
FDM56,OUT010,264.72932708912145
FDP21,OUT046,3101.191796585948
FDP58,OUT046,3479.6806446221262
FDA27,OUT019,551.9402956456705
FDK41,OUT019,191.17407780770554
NCH42,OUT046,3927.763607469928
FDG29,OUT045,660.7991771835682
FDW15,OUT018,2495.496333789276
FDD28,OUT018,932.9975508942523
FDQ37,OUT049,3108.653109323529
FDC23,OUT035,2922.4652738515147
FDV13,OUT035,1444.0176366777569
FDK33,OUT046,3398.6014253472013
FDO33,OUT013,1944.074909842362
FDN21,OUT017,2604.4928094599136
NCW06,OUT027,5459.330338499909
FDI38,OUT035,3382.310819880332
FDC21,OUT027,2897.1312683741235
NCS05,OUT046,2062.726454864729
NCN53,OUT049,673.8989545939803
FDV40,OUT010,301.7870129626199
FDG60,OUT017,3964.3502081207193
NCY30,OUT027,4974.653220493002
FDM40,OUT045,2089.858303479276
NCO30,OUT046,3092.5322422225413
FDK10,OUT046,3053.5102060477525
FDM36,OUT045,2868.9607041712716
FDN10,OUT013,1957.4041347566517
FDM46,OUT018,1514.258439101768
FDX50,OUT049,1704.0349188291889
FDP33,OUT045,4134.647882488383
FDO12,OUT045,3108.653109323529
FDC28,OUT013,1690.7562802848165
FDO31,OUT045,1413.63907249661
FDX45,OUT035,2539.149231421951
FDV21,OUT049,2015.8315412830952
FDH04,OUT049,1460.9349148911572
NCG54,OUT013,2728.004623522924
FDO13,OUT046,2604.4928094599136
FDA09,OUT027,4660.718430299694
FDC38,OUT017,2068.958432637569
NCO42,OUT046,2339.9535036211873
FDL45,OUT049,2009.8786255620673
NCK31,OUT013,988.2226446536898
FDM39,OUT017,2951.07098345243
FDC22,OUT010,550.9166414423299
FDF46,OUT046,1933.86447577325
FDQ37,OUT045,3101.191796585948
FDH41,OUT010,551.9402956456705
FDQ04,OUT046,706.6392162232856
NCQ02,OUT027,5459.330338499909
FDJ57,OUT027,5428.00511959347
NCE07,OUT049,2086.743342237294
FDE56,OUT013,1060.8422629961483
FDI20,OUT049,3392.986374472239
FDK36,OUT018,667.3921084834054
FDP08,OUT027,5459.330338499909
FDF44,OUT017,2059.8408485957098
NCU53,OUT017,2682.932824409677
FDF47,OUT035,3632.924936214581
FDS55,OUT010,369.00342359353886
FDZ52,OUT010,266.2634963080846
FDL04,OUT018,1575.963777297324
NCM26,OUT035,2520.1368931455077
FDX43,OUT049,2707.3212256462994
FDP52,OUT049,3771.5100563171586
DRK49,OUT045,658.4231218602681
FDE38,OUT013,2607.6750053027363
DRF13,OUT035,2472.436845941528
FDK41,OUT010,189.36250871000436
FDJ04,OUT027,2918.9344996401715
FDZ44,OUT018,1968.5419913480248
FDS11,OUT013,3709.201161245025
FDA55,OUT049,3671.560435883346
NCW53,OUT046,3108.653109323529
FDB49,OUT027,2868.345904104996
FDD23,OUT017,3097.4996788451363
NCV42,OUT045,1672.556934464637
NCZ29,OUT018,2050.39065266572
FDQ26,OUT013,1024.1010191095716
FDV08,OUT017,648.0778289241402
FDC53,OUT049,1535.6054889673737
FDV58,OUT010,551.9402956456705
NCP02,OUT019,338.5671525814927
DRI37,OUT045,929.5111748818593
FDQ12,OUT049,3920.28167713156
FDE33,OUT046,1408.1973174329337
FDX27,OUT045,1515.4656608063774
FDM22,OUT017,776.61977193558
NCH30,OUT019,267.0027064023332
FDC04,OUT017,4093.1693265426024
FDO38,OUT046,1442.7212525245836
FDV52,OUT027,2916.55092262972
FDB32,OUT013,1541.7403944624384
FDV43,OUT018,668.322306302913
FDI24,OUT018,2920.539162318073
FDR40,OUT017,1421.3023399927426
FDW02,OUT049,2009.8786255620673
FDE44,OUT049,720.0587401497235
FDL38,OUT046,1482.090035283433
NCT54,OUT010,246.55184661936428
DRJ39,OUT010,551.9402956456705
FDW55,OUT049,4198.538830319438
DRF13,OUT019,356.9123588759363
NCW17,OUT049,2053.534112269918
FDP13,OUT035,637.8808316106631
FDS08,OUT018,2886.764495406624
NCP17,OUT035,1040.303872775606
NCO53,OUT035,3076.90351090637
FDH19,OUT045,2881.20626858563
FDJ04,OUT017,1992.3538168181421
FDG10,OUT049,947.2808547498112
FDA40,OUT010,195.51271777197218
FDI53,OUT045,2604.4928094599136
FDU09,OUT010,333.8071933080337
FDK60,OUT045,1527.1176034255584
FDR43,OUT017,630.1124027208227
FDW22,OUT017,3530.9053501751782
DRP47,OUT010,551.9402956456705
DRG48,OUT010,368.4683172064459
FDA14,OUT035,2492.947863126875
FDU49,OUT013,1521.186931839753
FDK28,OUT045,4189.006273471312
FDT19,OUT046,2868.9607041712716
NCQ42,OUT045,2012.6062941508342
FDD03,OUT045,3929.615143363416
NCM53,OUT013,1604.7690427567263
NCX53,OUT045,2086.743342237294
FDV14,OUT027,2505.993750692496
NCZ54,OUT017,2601.9717073205193
FDB39,OUT013,1012.4705690460306
DRC24,OUT046,2524.6639741473195
FDY36,OUT013,1278.1862665479757
FDN01,OUT035,2896.0532114118682
DRH25,OUT046,953.4379605964133
FDV08,OUT046,724.0761174373298
NCP53,OUT049,4091.148091420931
FDU52,OUT010,384.7791187100811
NCI42,OUT045,3364.229290867363
FDZ14,OUT035,1994.541311732793
FDF11,OUT046,4097.932772731318
FDQ13,OUT018,1445.988329815546
FDO32,OUT010,248.0007013194855
DRJ37,OUT018,2523.422331670197
FDY43,OUT046,2707.3212256462994
NCT41,OUT017,2523.422331670197
NCV17,OUT045,2062.726454864729
FDM04,OUT027,1012.0167889780621
DRB48,OUT018,622.1976733533719
FDM24,OUT013,2528.00659217297
FDT37,OUT049,4206.578985297617
NCO05,OUT010,247.11858077440777
FDL13,OUT046,3977.3602001259014
FDL15,OUT017,2523.422331670197
FDB11,OUT018,3590.102596680607
FDL14,OUT019,383.3422018033982
FDY10,OUT019,267.0027064023332
FDJ40,OUT049,1677.4822012758686
NCW18,OUT046,4039.7587234971234
NCY06,OUT013,2065.7743350638793
DRE13,OUT018,1445.988329815546
FDA26,OUT045,3486.660107128852
NCE19,OUT010,317.66954655955504
FDE33,OUT035,1394.3655167233642
DRL59,OUT027,1012.0167889780621
FDY07,OUT046,757.384077710906
FDF57,OUT018,2847.232413827835
FDM58,OUT035,1672.556934464637
FDP26,OUT027,2892.6100569077116
FDY32,OUT046,2604.4928094599136
FDD51,OUT010,256.46582459474826
FDU22,OUT018,1992.3538168181421
FDZ49,OUT018,3511.924064760381
NCI42,OUT017,3382.310819880332
FDT04,OUT027,729.7613098588303
NCU41,OUT045,3101.191796585948
FDS56,OUT045,4225.915331290751
NCN42,OUT017,2492.947863126875
FDK34,OUT046,4074.1629481303394
FDB03,OUT017,4016.0257951283297
DRJ25,OUT035,687.4376664677543
FDT25,OUT027,2927.439532559589
FDN20,OUT013,2710.503421489122
FDP09,OUT013,3436.585792143574
FDM20,OUT019,551.9402956456705
NCG55,OUT046,1933.86447577325
NCP14,OUT045,1575.963777297324
NCH06,OUT046,4070.493159847706
FDV52,OUT013,1957.4041347566517
NCL07,OUT035,649.2179345400926
DRJ11,OUT027,5459.330338499909
DRO59,OUT013,1321.5412819202259
FDW15,OUT010,368.4683172064459
NCQ30,OUT035,2001.46682294807
NCN54,OUT019,285.8964298942275
FDY01,OUT027,2916.55092262972
FDX39,OUT035,3403.3824116540195
FDH53,OUT027,2440.5390408291364
FDA57,OUT035,651.2202302904774
NCC07,OUT010,263.1866736542726
FDU28,OUT013,3095.5735673116938
FDK36,OUT010,257.6871839516766
FDR36,OUT018,629.8515873117752
NCQ17,OUT035,2537.1375340604923
FDS28,OUT019,323.9069807838102
FDE08,OUT045,2492.947863126875
FDU22,OUT046,1992.3538168181421
FDG41,OUT045,1598.3725347317877
FDO31,OUT010,187.48640988562715
FDM21,OUT019,551.9402956456705
FDU40,OUT017,3105.573995590601
FDV36,OUT018,2015.8315412830952
FDT10,OUT027,1039.5105704557013
FDX38,OUT045,704.5394166488529
NCU30,OUT027,4592.476471589407
NCV06,OUT049,3105.573995590601
FDT16,OUT035,4195.281794618551
NCP41,OUT027,2897.1312683741235
FDZ56,OUT017,2724.8224276801006
FDC22,OUT035,3101.191796585948
FDU10,OUT035,642.1277549446361
FDS46,OUT045,1941.6117485669183
FDO08,OUT049,2653.305034328607
NCV42,OUT018,1598.3725347317877
FDP33,OUT035,4149.989671852949
FDJ12,OUT046,3345.832298350377
FDH04,OUT045,1445.2494952398756
NCU54,OUT013,3425.849032678908
FDO36,OUT010,416.52809297718085
FDT37,OUT027,5478.089949449575
FDD14,OUT010,508.2600923971457
FDA16,OUT013,3558.038311902654
NCS42,OUT019,244.98053114037427
FDP10,OUT019,259.45238502477963
FDQ28,OUT049,2523.422331670197
FDK57,OUT010,268.2443775374423
FDK02,OUT013,1960.6391847637246
FDW47,OUT018,2001.46682294807
NCC42,OUT018,2080.945464841446
FDQ37,OUT018,3106.726997790087
FDL40,OUT046,1518.5566280628173
DRE13,OUT010,198.1952450213578
FDQ34,OUT027,2892.6100569077116
NCB54,OUT046,2050.39065266572
FDS48,OUT049,2495.496333789276
FDO15,OUT045,1143.9938574502025
NCT30,OUT013,809.4670558519491
FDU49,OUT027,2505.993750692496
FDE21,OUT046,1933.86447577325
FDS49,OUT019,189.45946122319282
FDT38,OUT027,2506.757366673878
FDZ01,OUT045,1561.91406725899
FDC41,OUT035,1225.2426856657607
DRG13,OUT010,404.44693718727666
NCZ42,OUT018,4029.379596425648
NCM07,OUT045,1434.6214458343115
NCV17,OUT018,2062.726454864729
DRK39,OUT035,1421.8597281588354
FDS37,OUT018,1933.86447577325
FDV12,OUT019,250.14240163482447
NCG19,OUT018,3938.696857027104
FDS51,OUT013,1162.6433619641268
NCO14,OUT046,720.762181325047
FDC38,OUT046,2071.8113106586366
FDN15,OUT046,2086.743342237294
NCH42,OUT013,3841.129053583154
FDQ22,OUT046,704.2172226221793
FDC05,OUT013,3106.726997790087
FDZ31,OUT013,3099.2656850525054
DRJ23,OUT049,3101.191796585948
FDC52,OUT035,2497.799301077231
DRD12,OUT010,199.38634392528013
FDV55,OUT017,2492.947863126875
FDD32,OUT046,1458.171644572328
FDR01,OUT049,3307.554321963612
FDY08,OUT019,275.4481269665985
FDQ45,OUT045,3094.6119879254616
DRN11,OUT027,3999.868611769695
NCS05,OUT018,2071.8113106586366
FDY32,OUT035,2604.4928094599136
NCD31,OUT045,2604.4928094599136
NCE06,OUT049,2601.9717073205193
NCP14,OUT046,1568.9196281253808
NCF18,OUT019,549.9734696222954
FDF14,OUT018,2497.799301077231
FDB22,OUT017,2541.466623304954
NCH54,OUT049,2583.6027931610492
FDU27,OUT035,687.4376664677543
FDS58,OUT027,4530.745451227354
NCU29,OUT035,2446.1098231580186
FDJ57,OUT013,3095.5735673116938
FDL56,OUT049,1434.3620215406
FDH60,OUT035,3110.4232721568337
FDN24,OUT018,908.3265954537574
FDD02,OUT017,1994.541311732793
FDP15,OUT017,4138.332490382179
FDB28,OUT027,5459.330338499909
DRC49,OUT045,2446.1098231580186
NCG30,OUT018,2007.0848313337974
FDJ14,OUT049,1377.4928220166635
FDL52,OUT045,648.226578557942
NCG19,OUT027,5471.362603549637
NCN41,OUT035,2009.8786255620673
FDW22,OUT013,3632.1988125191247
FDI02,OUT013,1719.231506826409
FDV51,OUT045,2604.4928094599136
FDV48,OUT046,1436.0223471627316
NCL17,OUT019,276.14030994567247
FDP46,OUT045,1445.2494952398756
FDU10,OUT045,648.226578557942
FDT37,OUT010,551.9402956456705
FDI27,OUT035,699.0263567667079
FDN51,OUT046,4216.866169449817
FDW07,OUT035,1435.7065104129965
FDN45,OUT049,3573.1794328151896
DRN37,OUT027,4603.573049019902
DRF48,OUT049,3097.4996788451363
FDP38,OUT019,279.949223769422
NCX18,OUT027,5459.330338499909
FDK45,OUT018,1933.86447577325
FDZ37,OUT049,1433.5984055592176
FDS50,OUT018,3602.4539709512146
NCR54,OUT018,3108.497160623392
NCS17,OUT035,1514.0557891724613
FDV31,OUT046,2927.6041922429968
DRE27,OUT017,1520.1619316846184
FDN60,OUT013,2592.8085517925215
FDK26,OUT013,3092.6858763920195
FDX37,OUT018,1546.8327922936096
FDW31,OUT046,3115.803857744302
FDX26,OUT018,3090.6061306890992
DRL49,OUT019,276.14030994567247
FDU49,OUT017,1434.6214458343115
FDY58,OUT046,3888.9519953510107
FDN03,OUT045,4207.587992160372
NCV06,OUT010,550.9166414423299
FDH53,OUT045,1422.3279707395716
FDG31,OUT018,1098.362175028357
NCC06,OUT045,2053.534112269918
FDS13,OUT049,4134.18021341213
FDP16,OUT035,4127.108280002715
FDA35,OUT013,2013.707045742032
DRP47,OUT018,4108.009561804727
FDY28,OUT010,551.9402956456705
FDY20,OUT035,1459.2919229009217
NCH30,OUT017,1704.0349188291889
NCR29,OUT019,338.26478693118736
NCP05,OUT013,2506.369602672965
NCF30,OUT019,269.9738957382492
FDA08,OUT035,2610.205820077839
FDN51,OUT027,5478.089949449575
FDH12,OUT046,1587.4501813819315
FDY39,OUT017,3076.90351090637
NCO53,OUT045,3092.5322422225413
FDB40,OUT046,2492.947863126875
FDH02,OUT049,1444.2264549647816
FDY11,OUT027,1213.629269194097
FDQ09,OUT019,267.0027064023332
FDP16,OUT013,4131.68592823789
NCF55,OUT018,622.1976733533719
FDY09,OUT027,4646.072995442101
FDY39,OUT045,3076.90351090637
NCU53,OUT049,2604.4928094599136
NCT41,OUT049,2500.9959749385675
FDJ45,OUT046,700.0108929493974
FDR28,OUT013,2607.6750053027363
FDN08,OUT013,1992.368100524132
FDJ07,OUT049,1933.86447577325
FDZ09,OUT027,4592.476471589407
FDQ14,OUT017,2495.496333789276
FDY12,OUT027,777.6401881245152
FDK57,OUT046,2001.46682294807
FDD20,OUT049,2007.0848313337974
FDS36,OUT018,1704.0349188291889
FDI40,OUT049,1566.809607500938
FDJ40,OUT045,1675.013580019672
FDE08,OUT013,2503.8211320105634
DRK01,OUT013,1544.4407231330583
FDC58,OUT049,690.4439132968482
FDE50,OUT046,3101.191796585948
FDX48,OUT035,2520.1368931455077
DRM35,OUT018,2904.2403764214473
FDG41,OUT013,1612.7433589335224
FDB52,OUT046,4213.581063948406
FDV19,OUT045,2580.9396249597025
DRG48,OUT017,2446.1098231580186
FDI26,OUT013,2981.3927216085594
FDU11,OUT019,269.215873916844
FDF59,OUT019,269.9738957382492
FDR07,OUT049,1518.1190574561988
NCE06,OUT017,2604.4928094599136
FDE10,OUT046,2062.726454864729
NCO55,OUT046,1600.4825553562305
FDZ13,OUT013,814.4423116652212
FDT50,OUT017,1520.1619316846184
FDH12,OUT010,259.45238502477963
FDD21,OUT045,1933.86447577325
NCM05,OUT013,4206.463590203289
FDK04,OUT013,1036.974208318441
FDN33,OUT017,1520.1619316846184
NCM18,OUT010,349.02044793801457
DRC25,OUT049,1433.5984055592176
FDT47,OUT017,1520.1619316846184
FDD45,OUT027,2825.0742478970574
NCD07,OUT018,1933.86447577325
NCY54,OUT010,409.4093759311161
FDL12,OUT049,992.9579959010681
FDL02,OUT017,1575.963777297324
FDC60,OUT035,1457.3075474700952
FDR37,OUT017,3053.5102060477525
FDY16,OUT017,3094.6119879254616
FDU26,OUT045,1994.541311732793
FDN24,OUT013,1003.4931715641172
FDH44,OUT013,2506.369602672965
FDE23,OUT010,255.86996763360304
FDW60,OUT017,2896.0532114118682
FDQ55,OUT049,1933.86447577325
FDV32,OUT027,1137.2738990137957
FDV03,OUT010,383.3422018033982
FDY14,OUT010,551.9402956456705
NCL55,OUT027,5478.089949449575
DRF25,OUT017,641.4080400178992
FDX03,OUT046,728.168426968311
FDF40,OUT045,4126.686956381635
FDX24,OUT010,232.18578337598444
FDA25,OUT049,1566.809607500938
FDH21,OUT018,2580.9396249597025
FDB47,OUT010,551.9402956456705
FDT34,OUT019,259.45238502477963
FDS39,OUT010,276.14030994567247
NCU05,OUT046,1427.58707204258
FDE02,OUT049,1507.9276520870806
FDL25,OUT035,1463.7455756576442
FDC50,OUT049,1512.0129149440418
FDZ32,OUT049,1583.819386873004
FDV14,OUT045,1435.784715564729
FDR07,OUT045,1520.1619316846184
FDB26,OUT049,920.8238927356642
NCR50,OUT045,2509.217653597835
FDP01,OUT018,2527.2825415650664
FDH57,OUT045,2059.8408485957098
FDM60,OUT027,751.3988238791748
FDA45,OUT017,2888.6906069400657
FDU55,OUT017,4219.312755032346
FDH40,OUT035,1424.17782392339
FDG40,OUT019,261.72786741659684
FDT12,OUT049,3617.8314283941186
DRL59,OUT045,904.5625664062377
FDT47,OUT018,1535.9459315270904
FDI60,OUT017,1078.9882273323758
DRF51,OUT027,729.7613098588303
NCK31,OUT049,730.9223145968343
FDB08,OUT045,2589.6263559496983
FDM44,OUT035,1559.1398756075923
FDD46,OUT018,2509.217653597835
FDR27,OUT019,271.9308886165164
FDV56,OUT010,264.72932708912145
FDM02,OUT049,1434.3620215406
FDU45,OUT018,1917.0753934406414
FDZ10,OUT017,2012.6062941508342
NCK31,OUT010,256.72476573638227
FDR27,OUT035,2071.8113106586366
FDF33,OUT013,1604.7690427567263
FDJ36,OUT046,1573.4550445117525
FDP33,OUT049,4130.304695767649
FDG17,OUT046,4104.894612997992
FDG47,OUT027,5478.089949449575
NCW29,OUT046,2050.39065266572
DRH59,OUT017,1144.2978161425908
FDR32,OUT017,3830.8379931562454
FDP48,OUT035,3072.41088393473
FDG17,OUT035,4116.070789847526
DRJ59,OUT017,648.0778289241402
FDY48,OUT027,2892.6100569077116
FDB02,OUT046,2893.7209976808326
FDN10,OUT019,268.2443775374423
NCD55,OUT035,654.968627856962
FDX34,OUT013,2013.707045742032
FDZ38,OUT045,2829.400112757434
DRF37,OUT049,4134.18021341213
DRL47,OUT019,269.9738957382492
FDL27,OUT035,1059.4436519183087
NCP53,OUT035,4058.144932117903
FDT03,OUT019,423.4468005454279
FDJ28,OUT035,3101.191796585948
FDF40,OUT018,4122.76623321187
FDA32,OUT035,3485.4271128455016
NCP02,OUT017,928.944973160953
FDZ31,OUT045,3108.653109323529
NCQ29,OUT013,4143.754912814961
FDP57,OUT010,259.45238502477963
FDL32,OUT027,2916.55092262972
DRB01,OUT035,3101.191796585948
FDJ40,OUT046,1600.4825553562305
FDO24,OUT018,2580.9396249597025
FDO11,OUT018,4100.048635697979
FDA56,OUT035,1992.3538168181421
FDF02,OUT045,1575.963777297324
FDA10,OUT013,2016.6676992245673
NCI55,OUT017,2001.46682294807
FDZ40,OUT010,318.42959731263824
FDV08,OUT049,682.9914299398215
FDN48,OUT013,1524.8559157702318
FDU57,OUT017,2495.496333789276
DRF49,OUT013,1946.6782737284498
FDS02,OUT035,3108.653109323529
FDS43,OUT046,3097.4996788451363
FDT16,OUT013,4223.625859178519
FDX19,OUT027,5471.362603549637
FDK15,OUT046,1538.6459470946234
DRA12,OUT049,2089.858303479276
FDY35,OUT017,695.7361275709076
NCU42,OUT013,2728.004623522924
FDD26,OUT013,3092.6858763920195
FDR11,OUT018,2592.150572103054
NCP53,OUT045,4100.1972532618665
FDP34,OUT045,2553.6296304408675
NCV41,OUT019,265.4847236042403
FDN20,OUT018,2682.932824409677
FDZ16,OUT018,3106.726997790087
FDZ28,OUT049,2035.8207593027391
NCL55,OUT013,4179.978158025452
NCJ17,OUT046,1473.7243569379073
FDT37,OUT046,4180.820512267606
FDV51,OUT049,2704.801052658638
FDZ28,OUT035,2050.39065266572
FDN27,OUT013,1957.4041347566517
FDS14,OUT019,398.48302952563847
FDZ58,OUT045,2004.4274764306056
FDD46,OUT046,2542.8686879649044
FDJ03,OUT035,696.3678232363815
FDU03,OUT010,416.52809297718085
FDA33,OUT027,4144.579537944512
NCW53,OUT035,3101.191796585948
NCC55,OUT017,636.7813196559016
FDP52,OUT019,551.9402956456705
FDE39,OUT049,1994.541311732793
FDB44,OUT035,3403.3824116540195
FDG59,OUT013,753.4371573654936
FDI05,OUT013,1285.1237527466133
FDF59,OUT045,2050.39065266572
FDM39,OUT019,416.52809297718085
FDB14,OUT013,1527.8953701186922
NCS05,OUT019,274.8956897409404
DRJ35,OUT045,1017.6494375793485
FDO31,OUT019,189.45946122319282
FDA31,OUT046,2868.9607041712716
FDX40,OUT049,664.5266322401144
FDW56,OUT045,3101.191796585948
FDH09,OUT018,678.4914659810861
FDA52,OUT019,410.1356624137248
FDF20,OUT019,551.9402956456705
FDE40,OUT046,1028.431075528666
NCU17,OUT046,1548.9428129180524
NCP14,OUT035,1583.819386873004
FDN25,OUT027,1033.6436530390338
FDU39,OUT049,951.1532975947512
NCM05,OUT017,4196.646145673389
FDU07,OUT017,2495.496333789276
FDF28,OUT049,2015.8315412830952
FDR57,OUT049,2580.9396249597025
FDJ33,OUT013,2019.3250541277594
DRH23,OUT035,905.8100081101153
FDQ52,OUT046,4115.852874281751
DRK13,OUT035,3115.803857744302
FDP09,OUT046,3398.6014253472013
FDR08,OUT027,2897.1312683741235
FDV50,OUT045,2004.4274764306056
FDT13,OUT049,3101.191796585948
FDJ27,OUT027,2892.6100569077116
FDH21,OUT046,2577.8151989901894
FDW14,OUT027,2546.144070681328
FDL52,OUT049,679.8850662329521
FDW28,OUT017,3115.803857744302
FDL40,OUT049,1518.1190574561988
FDE24,OUT046,2089.858303479276
FDX35,OUT049,3751.45363144018
FDP46,OUT017,1445.2494952398756
FDX56,OUT045,3346.5248378793394
FDQ45,OUT049,3094.6119879254616
FDK50,OUT027,4549.325670944624
FDY26,OUT045,3403.3824116540195
FDQ09,OUT017,1933.86447577325
FDN39,OUT049,2724.8224276801006
FDP13,OUT017,636.7407259947108
FDR51,OUT013,2506.369602672965
FDZ49,OUT010,551.9402956456705
FDL28,OUT018,3885.4752741377183
FDZ10,OUT035,2015.8315412830952
FDK38,OUT013,2503.8211320105634
DRL49,OUT027,3113.037363148687
FDR15,OUT013,2528.00659217297
FDQ24,OUT035,4171.447392291879
FDD56,OUT013,2902.055972969058
NCR42,OUT046,700.0108929493974
FDH52,OUT045,1071.9125770413484
FDH57,OUT019,271.9308886165164
FDR15,OUT010,384.7791187100811
FDJ34,OUT035,2012.6062941508342
FDW37,OUT035,1477.3284120020824
FDQ23,OUT018,1559.1398756075923
FDP34,OUT013,2584.1218208025252
FDE04,OUT027,4660.718430299694
FDC48,OUT045,1412.071474284142
FDA47,OUT019,404.44693718727666
FDI35,OUT018,2961.8005039314926
NCV05,OUT013,2546.050883807727
FDR28,OUT045,2604.4928094599136
FDH31,OUT017,1527.1176034255584
FDP59,OUT019,259.45238502477963
FDS19,OUT018,1348.201273619451
FDM60,OUT045,656.5917712642103
FDJ44,OUT018,2867.03459263783
DRH51,OUT017,1435.385061815694
DRC25,OUT017,1434.6214458343115
DRE25,OUT013,1539.3419994281896
NCX05,OUT049,1933.86447577325
FDR11,OUT017,2580.9396249597025
DRP47,OUT045,4128.910661405225
DRC49,OUT019,296.12986007046146
FDQ47,OUT027,729.7613098588303
FDL20,OUT013,1716.848716784389
FDM34,OUT035,2059.8408485957098
NCN55,OUT013,4085.4388032614393
FDD41,OUT035,1575.963777297324
FDE52,OUT049,1456.4965318037941
NCT18,OUT019,411.92804238815086
FDJ32,OUT018,950.2677347884038
FDE16,OUT046,3395.8643926709374
FDZ09,OUT045,2604.4928094599136
DRZ11,OUT046,2007.0848313337974
FDK41,OUT049,1434.3620215406
FDE56,OUT049,998.5914687656997
FDH34,OUT013,3095.5735673116938
DRI49,OUT013,1498.7305679230174
DRI59,OUT046,3663.467148328269
DRC36,OUT049,2868.9607041712716
FDS15,OUT019,259.45238502477963
FDI07,OUT018,3108.497160623392
FDZ15,OUT018,1974.8217581212741
NCX41,OUT027,5470.970811322239
NCO29,OUT019,406.0565106420092
FDF57,OUT013,2710.503421489122
FDI33,OUT035,1459.2919229009217
DRJ47,OUT049,2866.532953168161
FDB34,OUT046,1472.960740956525
FDY22,OUT027,3128.836042128588
DRL11,OUT017,2580.9396249597025
FDY46,OUT035,3101.191796585948
FDG17,OUT013,4117.332437739404
FDE52,OUT018,1456.6163792211094
DRP47,OUT027,5471.362603549637
FDO01,OUT010,269.9738957382492
FDL09,OUT046,2724.8224276801006
FDR57,OUT013,2584.1218208025252
DRD37,OUT035,696.3678232363815
FDQ36,OUT027,733.2587403680444
FDL33,OUT049,3115.803857744302
FDL48,OUT045,703.1056813128079
FDL28,OUT049,3937.89266179132
NCN29,OUT046,759.534201290754
FDO13,OUT035,2644.210196661925
FDB38,OUT045,2601.9717073205193
FDI36,OUT035,3110.4232721568337
FDI58,OUT035,1463.7455756576442
FDH22,OUT018,2050.39065266572
FDQ27,OUT013,1589.7319555686927
FDT33,OUT046,2653.305034328607
FDC56,OUT045,1983.8393336681186
FDF14,OUT046,2539.149231421951
FDQ39,OUT017,3103.2636444549403
NCM43,OUT017,2604.4928094599136
FDS46,OUT035,1992.3538168181421
FDI22,OUT049,3371.1880962059636
NCE43,OUT045,2762.0100976570366
FDZ36,OUT010,508.2600923971457
FDR13,OUT019,267.0027064023332
FDP46,OUT018,1456.6163792211094
FDW56,OUT019,549.9734696222954
FDB40,OUT017,2492.947863126875
FDM28,OUT018,2949.1448719189884
FDV49,OUT013,4229.130199562246
NCS53,OUT018,2550.43331685916
FDO03,OUT049,3893.337019532501
FDT15,OUT035,3092.5322422225413
FDD33,OUT049,3854.4893122872813
FDX13,OUT017,4172.2334895037075
FDH60,OUT013,3113.877746210861
DRH51,OUT046,1473.7243569379073
NCL07,OUT049,682.6783247465107
FDW51,OUT045,3397.0406742864698
FDF21,OUT019,509.94035966195673
FDH26,OUT019,275.4481269665985
FDJ03,OUT049,728.0588299316214
FDU35,OUT017,1522.76700748063
DRL01,OUT018,3888.915031938506
FDE59,OUT045,646.0717526320639
FDI60,OUT035,1057.1990669685565
DRH39,OUT035,1356.183113060434
FDK36,OUT049,730.2521991358049
FDN52,OUT045,1435.385061815694
FDU12,OUT017,4166.916236416348
NCT05,OUT027,5478.089949449575
FDS37,OUT027,2916.55092262972
FDK24,OUT017,687.9878094243929
DRF36,OUT013,3099.2656850525054
FDN46,OUT010,258.1772158343297
NCN06,OUT045,2604.4928094599136
FDD59,OUT035,1410.344768266733
FDM14,OUT045,1598.3725347317877
